Time LX LY LZ
68.8152 128.071 540.877 2040.61
68.8642 471.093 362.523 2500.29
68.9649 1386.8 3374.67 9913.84
69.0635 1387.24 3378.34 9917.75
69.1741 157.654 862.729 3328.8
69.2712 1640.1 4393.53 11076.8
69.3664 1643.19 4394.65 11084
69.6395 63.0144 389.972 806.479
69.6664 1860.68 4531.18 11136.3
69.6944 1865.8 4527.3 11144
69.8315 219.488 709.662 2904.88
69.9291 1905.91 4560.2 11314.3
69.9788 1911.52 4556.86 11323.1
70.0746 1916.91 4554.03 11331.9
70.1812 1922.03 4552.36 11340.8
70.2776 1926.46 4551.23 11348.6
70.3784 1929.87 4549.74 11354.6
70.5297 1932.4 4548.83 11359.7
70.6358 1933.89 4548.18 11363.3
70.7336 1934.26 4547.56 11364.6
70.9568 1933.53 4546.51 11363.8
70.9862 1931.74 4544.81 11361.3
71.0193 1929.01 4542.68 11356
71.1005 1925.54 4540.35 11349.6
71.1938 1921.53 4537.67 11342.6
71.2928 1916.82 4535.02 11333.7
71.3917 1911.5 4531.71 11324
71.49 1905.87 4528.51 11313.3
71.6893 1900.08 4525.32 11302.6
71.7171 1894.35 4522.64 11292.4
71.7929 1888.75 4520.27 11282.6
71.9474 1883.26 4517.72 11273
71.9948 1877.88 4514.9 11263.5
72.3459 1872.74 4511.9 11254.5
72.3695 1867.86 4508.65 11245.9
72.3959 1863.28 4505.33 11237.5
72.5548 1858.72 4500.96 11228.6
72.6994 1854 4494.96 11218.1
72.7233 1849.3 4487.22 11207
72.751 1844.65 4477.97 11195.6
72.8001 1840.03 4467.8 11182.8
72.9035 1835.38 4456.06 11169.2
73.0014 1830.73 4443.31 11154.7
73.1543 1826.03 4429.46 11139.4
73.2536 1821.42 4414.98 11123.5
73.5019 1816.82 4399.77 11106.9
73.5278 1811.71 4382.67 11088.5
73.5554 1806.05 4363.35 11067.7
73.6118 1800.23 4342.55 11045
73.7057 1794.16 4320.97 11021.3
73.9579 1787.92 4298.73 10996.5
73.9861 1781.61 4276.08 10971.9
74.063 1774.97 4252.73 10946
74.1149 1768.06 4228.9 10919.2
74.2118 1761.03 4205.17 10892
74.4108 1753.76 4181.18 10863.6
74.436 1745.42 4155.35 10832.2
74.5187 1736.42 4127.78 10798.2
74.6226 1726.57 4098.19 10761.1
74.7208 1716.27 4067.3 10722.6
74.819 1705.44 4035.22 10682.4
74.9225 1694.27 4002.65 10641.1
75.0325 1682.65 3969.37 10597.8
75.1217 1670.62 3935.23 10553
75.2216 1658.16 3900.25 10506.7
75.3289 1645.34 3864.48 10458.9
75.4767 1631.58 3827.16 10407.3
75.5286 221.268 1498.18 4757.33
75.6234 1600.25 3731.29 10284.3
75.8807 1572.88 3669.3 10220.4
75.9111 1674.52 260.429 8026.2
75.9343 1573.01 3595.04 10053.2
76.0253 1557.03 3548.59 9951.05
76.1798 1543.75 3512.53 9898.89
76.2776 1529.38 3472.54 9840.26
76.3312 228.622 1048.26 3254.48
76.4385 250.437 804.876 2564.48
76.5394 247.6 691.997 2232.3
76.6922 216.674 877.374 3462.69
76.7379 2212.7 4587.87 10963.4
76.8442 246.881 1004.36 3124.48
76.9392 2152.17 4414.71 10781.6
77.0985 798.82 379.445 3076.75
77.1419 656.498 336.69 2442.64
77.2412 2434.31 4647.32 11294.5
77.3581 246.411 1340.99 4042.54
77.4979 2735.92 4858.31 11724.2
77.6799 246.573 732.017 2260.69
77.7846 2781.95 4989.61 11777.3
77.9369 2790.88 5007.47 11802.9
77.9823 2798.65 5023.13 11824.7
78.0874 2804.43 5034.01 11841.4
78.1944 2808.89 5042.02 11853.9
78.3397 2810.75 5044.62 11859.1
78.3944 2810.34 5042.28 11858.3
78.4886 2807.76 5035.22 11851.3
78.6923 2803.2 5023.75 11839.1
78.7319 2796.55 5008.05 11821
78.8495 2788.03 4988.36 11798
78.9536 2777.94 4965.59 11770.7
79.0486 2766.54 4940.27 11740
79.1005 2754.34 4913.54 11707.1
79.2048 2741.66 4885.99 11673.1
79.3998 2728.78 4858.43 11639.2
79.4351 2716.47 4832.57 11607.2
79.5043 2705.33 4809.25 11578
79.5964 2695.52 4788.74 11552.2
79.6991 2687.02 4771.13 11529.9
79.8006 2679.49 4755.66 11510.6
79.911 2673.33 4743.39 11494.7
80.0062 2668.57 4734.33 11482.6
80.1027 2664.79 4727.11 11473.7
80.2079 2662.18 4722.73 11467.3
80.3126 2660.71 4720.61 11464.5
80.4152 2660.16 4720.63 11464.1
80.5116 2660.42 4722.59 11465.9
80.6137 2661.61 4726.48 11470.3
80.7154 2663.59 4732.23 11477.1
80.8149 2666.16 4739.75 11485.8
80.9187 2669.09 4748.41 11495.6
81.027 2672.26 4757.93 11506.5
81.1656 2675.57 4768.12 11518.1
81.317 2679.21 4779.41 11530.6
81.3523 2682.88 4791.12 11543.1
81.5194 2686.27 4802.26 11555.1
81.5563 2689.43 4813.22 11566.7
81.6265 2692.33 4823.5 11577.7
81.7743 2695.03 4833.62 11588.1
82.0175 2697.2 4843.89 11598.1
82.0434 2699 4854.4 11607.9
82.0793 2700.29 4864.64 11616.9
82.2833 2701.54 4875.01 11624.1
82.3156 2702.48 4884.17 11631.3
82.3862 2702.71 4892.2 11637.2
82.4293 2702.07 4899.02 11641.5
82.5297 2670.9 4812.12 11634.5
82.6332 2668.1 4815.7 11634.1
82.7263 2664.4 4817.48 11631.8
82.8275 2660.08 4819.14 11628.4
82.9347 213.337 1551.44 4782.79
